timestamp,open,high,low,close,volume,turnover
2025-06-11 13:36:00,109480.1,109853.2,109452.1,109853.1,38.792301,4253328.03174951
2025-06-11 13:33:00,109422.2,109480.1,109312.2,109480.1,68.570483,7500301.3466137
2025-06-11 13:30:00,109800.0,109806.4,109313.7,109422.2,84.95883,9305534.9792405
2025-06-11 13:27:00,109848.1,109879.9,109800.0,109800.0,19.286586,2118558.3253025
2025-06-11 13:24:00,109764.7,109848.1,109764.7,109848.1,8.521611,935687.0163571
2025-06-11 13:21:00,109771.0,109775.0,109734.9,109764.7,10.544069,1157276.2264055
2025-06-11 13:18:00,109742.7,109771.0,109727.3,109771.0,8.84201,970332.1152547
2025-06-11 13:15:00,109614.4,109742.7,109594.8,109742.7,12.747509,1397960.2639326
2025-06-11 13:12:00,109635.0,109653.0,109600.0,109614.4,6.209502,680774.1089731
2025-06-11 13:09:00,109656.8,109727.6,109613.1,109635.0,14.121812,1548739.6122331
2025-06-11 13:06:00,109678.5,109678.5,109602.8,109656.8,17.956112,1968714.1699795
2025-06-11 13:03:00,109555.9,109718.1,109547.6,109678.5,28.317283,3103630.964732
2025-06-11 13:00:00,109711.1,109742.8,109543.4,109555.9,21.80263,2390685.875955
2025-06-11 12:57:00,109618.7,109716.6,109600.6,109711.1,11.55238,1266765.1921383
2025-06-11 12:54:00,109581.8,109673.2,109563.0,109618.7,14.112482,1546815.1878134
2025-06-11 12:51:00,109625.2,109697.1,109573.8,109581.8,21.308897,2335843.5806696
2025-06-11 12:48:00,109808.2,109808.3,109556.9,109625.2,30.22364,3314235.5816788
2025-06-11 12:45:00,109815.0,109820.0,109658.0,109808.2,36.743529,4031885.00161
2025-06-11 12:42:00,109723.6,109838.5,109708.0,109815.0,25.088525,2754102.8491968
2025-06-11 12:39:00,109549.2,109740.0,109500.1,109723.6,79.419678,8705069.0304105
2025-06-11 12:36:00,109700.0,109742.1,109490.3,109549.2,76.666958,8404141.46809268
