timestamp,open,high,low,close,volume,turnover
2025-06-11 13:35:00,109389.6,109853.2,109364.3,109843.2,67.91111,7439228.24559441
2025-06-11 13:30:00,109800.0,109806.4,109312.2,109389.6,124.521133,13632088.9182958
2025-06-11 13:25:00,109785.9,109879.9,109780.0,109800.0,24.357829,2675459.9435428
2025-06-11 13:20:00,109750.0,109800.0,109734.9,109785.9,15.938911,1749476.169294
2025-06-11 13:15:00,109614.4,109750.0,109594.8,109750.0,19.645045,2154877.8344156
2025-06-11 13:10:00,109692.4,109692.4,109600.0,109614.4,16.521531,1811560.6610479
2025-06-11 13:05:00,109650.8,109727.6,109602.8,109692.4,29.39153,3222994.0843401
2025-06-11 13:00:00,109711.1,109742.8,109543.4,109650.8,42.494278,4657989.9864847
2025-06-11 12:55:00,109579.5,109716.6,109564.3,109711.1,21.565755,2364388.5244762
2025-06-11 12:50:00,109578.0,109697.1,109556.9,109579.5,33.800803,3704880.5325888
2025-06-11 12:45:00,109815.0,109820.0,109574.1,109578.0,58.57437,6426275.4868451
2025-06-11 12:40:00,109524.4,109838.5,109509.3,109815.0,92.070989,10096974.4248787
2025-06-11 12:35:00,109767.6,109778.7,109490.3,109524.4,133.516504,14637784.11356674
2025-06-11 12:30:00,109278.4,109934.1,109278.4,109767.6,275.607522,30241131.16562439
2025-06-11 12:25:00,109106.8,109278.4,109106.8,109278.4,44.409873,4848632.6439189
2025-06-11 12:20:00,109159.5,109187.1,109012.4,109106.8,67.773538,7393505.44204468
2025-06-11 12:15:00,109379.2,109379.2,109140.6,109159.5,25.778261,2816060.2733412
2025-06-11 12:10:00,109323.8,109470.8,109320.0,109379.2,36.165672,3956510.4669043
2025-06-11 12:05:00,109337.3,109363.4,109148.3,109323.8,62.379883,6817264.3409639
2025-06-11 12:00:00,109250.1,109379.1,109146.2,109337.3,128.181437,14003197.85275464
2025-06-11 11:55:00,109222.7,109280.2,109222.7,109250.1,26.239541,2866719.5078702
2025-06-11 11:50:00,109219.8,109225.6,109208.9,109222.7,10.944657,1195297.4363562
2025-06-11 11:45:00,109235.3,109244.2,109213.7,109219.8,6.531904,713477.9302376
2025-06-11 11:40:00,109209.5,109237.3,109191.5,109235.3,39.327762,4295224.2715855
2025-06-11 11:35:00,109265.4,109293.5,109197.5,109209.5,22.801007,2490914.6882387
2025-06-11 11:30:00,109263.5,109312.9,109263.5,109265.4,9.67148,1056997.3835247
2025-06-11 11:25:00,109238.8,109263.6,109226.7,109263.5,12.971131,1416953.8437556
2025-06-11 11:20:00,109265.4,109281.2,109232.1,109238.8,14.058886,1535856.9961453
2025-06-11 11:15:00,109304.2,109322.5,109229.0,109265.4,17.023387,1860176.1683106
2025-06-11 11:10:00,109293.7,109340.3,109278.3,109304.2,21.901392,2393911.2383368
2025-06-11 11:05:00,109358.8,109358.8,109287.0,109293.7,12.233806,1337433.8794144
2025-06-11 11:00:00,109369.9,109386.0,109340.3,109358.8,12.947697,1416058.2739693
2025-06-11 10:55:00,109385.7,109385.7,109352.2,109369.9,6.509715,711985.1183764
2025-06-11 10:50:00,109423.3,109423.4,109375.6,109385.7,9.40743,1029084.702896
2025-06-11 10:45:00,109300.6,109479.8,109300.6,109423.3,30.611531,3349427.8757779
2025-06-11 10:40:00,109339.2,109339.3,109212.1,109300.6,22.908382,2503348.2352822
2025-06-11 10:35:00,109325.3,109345.8,109314.7,109339.2,7.310143,799198.4457765
2025-06-11 10:30:00,109311.5,109342.3,109302.1,109325.3,6.454924,705695.3404746
2025-06-11 10:25:00,109247.5,109314.8,109240.2,109311.5,11.309461,1235816.419069
2025-06-11 10:20:00,109299.9,109312.1,109238.8,109247.5,9.403557,1027654.8291488
2025-06-11 10:15:00,109271.1,109318.2,109244.8,109299.9,12.51289,1367625.4623084
2025-06-11 10:10:00,109336.0,109336.0,109262.6,109271.1,14.475882,1582131.5374091
2025-06-11 10:05:00,109245.6,109380.2,109214.3,109336.0,32.240183,3523746.0517633
2025-06-11 10:00:00,109258.4,109296.3,109184.9,109245.6,18.710331,2044094.37290365
2025-06-11 09:55:00,109256.6,109291.8,109225.8,109258.4,29.202698,3190920.7739624
2025-06-11 09:50:00,109245.1,109291.0,109213.9,109256.6,42.794223,4675392.72980027
2025-06-11 09:45:00,109276.5,109276.5,109231.0,109245.1,35.545517,3883312.47043556
2025-06-11 09:40:00,109300.0,109300.1,109257.0,109276.5,21.133792,2309463.84934728
2025-06-11 09:35:00,109375.4,109375.4,109300.0,109300.0,18.239827,1994090.07989425
2025-06-11 09:30:00,109466.9,109467.1,109375.3,109375.4,14.23138,1557080.1589355
2025-06-11 09:25:00,109514.1,109514.1,109453.1,109466.9,11.135117,1218911.0005561
2025-06-11 09:20:00,109480.3,109565.7,109459.6,109514.1,12.640207,1384381.0837083
2025-06-11 09:15:00,109488.2,109541.2,109465.5,109480.3,7.953665,871024.5779459
2025-06-11 09:10:00,109490.1,109530.8,109455.3,109488.2,14.474652,1584831.3530714
2025-06-11 09:05:00,109464.5,109502.8,109424.6,109490.1,14.562488,1594027.101736
2025-06-11 09:00:00,109562.8,109602.8,109426.5,109464.5,30.992998,3394027.2821088
2025-06-11 08:55:00,109621.5,109631.3,109558.5,109562.8,10.941828,1199177.9619999
2025-06-11 08:50:00,109555.9,109621.5,109498.6,109621.5,16.987011,1860859.5728513
2025-06-11 08:45:00,109577.4,109620.3,109541.3,109555.9,18.939705,2075324.7556319
2025-06-11 08:40:00,109583.5,109649.1,109572.2,109577.4,10.106514,1107644.4020987
2025-06-11 08:35:00,109592.8,109663.3,109559.8,109583.5,18.279694,2003476.3397626
2025-06-11 08:30:00,109533.1,109628.7,109533.0,109592.8,14.523785,1591750.9475794
2025-06-11 08:25:00,109519.6,109581.6,109519.5,109533.1,9.221519,1010234.849151
2025-06-11 08:20:00,109440.4,109549.2,109440.3,109519.6,22.96233,2514126.0244103
2025-06-11 08:15:00,109550.1,109581.9,109440.3,109440.4,12.756275,1396871.9956086
2025-06-11 08:10:00,109512.1,109584.7,109482.8,109550.1,23.198682,2541358.4341164
2025-06-11 08:05:00,109510.2,109547.7,109476.0,109512.1,15.336553,1679714.5462486
2025-06-11 08:00:00,109433.4,109519.6,109433.4,109510.2,17.532853,1919577.5261734
2025-06-11 07:55:00,109494.6,109494.7,109427.9,109433.4,12.561183,1374968.3478439
2025-06-11 07:50:00,109580.3,109580.3,109463.1,109494.6,19.587708,2145525.0058301
2025-06-11 07:45:00,109497.7,109580.3,109466.0,109580.3,9.799242,1073022.3529612
2025-06-11 07:40:00,109545.3,109545.4,109488.6,109497.7,6.529054,715024.90379
2025-06-11 07:35:00,109498.4,109560.8,109483.9,109545.3,14.190953,1554149.2623874
2025-06-11 07:30:00,109574.2,109615.7,109498.4,109498.4,20.845762,2283839.8587708
2025-06-11 07:25:00,109607.7,109607.7,109534.4,109574.2,25.22448,2763842.4345799
2025-06-11 07:20:00,109623.4,109640.0,109595.4,109607.7,19.773404,2167632.7974019
2025-06-11 07:15:00,109677.7,109678.6,109593.2,109623.4,21.633159,2371871.790717
2025-06-11 07:10:00,109600.3,109701.1,109600.2,109677.7,11.10714,1218111.2811213
2025-06-11 07:05:00,109697.4,109724.6,109569.0,109600.3,25.174495,2760385.9467328
2025-06-11 07:00:00,109584.8,109705.3,109584.7,109697.4,19.815481,2173266.3863525
2025-06-11 06:55:00,109530.9,109673.2,109530.9,109584.8,16.501965,1808965.0430877
2025-06-11 06:50:00,109392.0,109530.9,109391.1,109530.9,76.310595,8351868.5882614
2025-06-11 06:45:00,109448.9,109448.9,109361.4,109392.0,21.056553,2303463.5659411
2025-06-11 06:40:00,109441.4,109461.8,109435.5,109448.9,17.769234,1944838.4422524
2025-06-11 06:35:00,109432.8,109449.0,109379.0,109441.4,18.780786,2054974.3934927
2025-06-11 06:30:00,109448.8,109464.8,109375.8,109432.8,17.431852,1907495.49761454
2025-06-11 06:25:00,109556.5,109556.5,109405.5,109448.8,8.640674,945889.82722981
2025-06-11 06:20:00,109482.7,109589.1,109482.7,109556.5,14.045427,1538452.6249409
2025-06-11 06:15:00,109560.4,109560.5,109478.4,109482.7,12.298884,1347043.0426816
2025-06-11 06:10:00,109553.9,109600.0,109553.9,109560.4,10.426871,1142579.0414068
2025-06-11 06:05:00,109566.2,109579.9,109546.0,109553.9,11.228488,1230205.1695639
2025-06-11 06:00:00,109474.4,109585.1,109474.4,109566.2,7.589342,831317.07591
2025-06-11 05:55:00,109530.2,109541.2,109474.3,109474.4,7.919884,867310.464043
2025-06-11 05:50:00,109489.1,109554.4,109487.7,109530.2,6.542992,716596.3875707
2025-06-11 05:45:00,109510.4,109528.9,109452.1,109489.1,19.1234,2094009.688106
2025-06-11 05:40:00,109522.5,109522.5,109485.2,109510.4,8.557274,937064.9460576
2025-06-11 05:35:00,109542.8,109562.1,109522.5,109522.5,10.751607,1177758.5886166
2025-06-11 05:30:00,109637.6,109643.2,109517.9,109542.8,11.783805,1291002.9867647
2025-06-11 05:25:00,109560.2,109665.8,109560.2,109637.6,7.149476,783793.3607407
2025-06-11 05:20:00,109457.8,109560.3,109428.8,109560.2,20.054674,2196104.7786172
2025-06-11 05:15:00,109486.8,109507.5,109436.6,109457.8,16.283882,1782514.85124758
2025-06-11 05:10:00,109481.8,109539.7,109464.0,109486.8,9.903272,1084410.26950844
2025-06-11 05:05:00,109536.7,109542.1,109481.6,109481.8,5.515929,604086.45617947
2025-06-11 05:00:00,109571.5,109583.6,109513.5,109536.7,12.025042,1317389.44800574
2025-06-11 04:55:00,109576.7,109594.3,109563.5,109571.5,5.569795,610319.1073134
2025-06-11 04:50:00,109582.1,109594.2,109556.8,109576.7,6.455946,707434.1143956
2025-06-11 04:45:00,109599.5,109603.0,109550.7,109582.1,9.17132,1005028.325865
2025-06-11 04:40:00,109639.5,109639.5,109597.6,109599.5,6.105424,669187.7853527
2025-06-11 04:35:00,109705.3,109705.4,109635.6,109639.5,2.729734,299371.0625928
2025-06-11 04:30:00,109680.0,109736.7,109661.2,109705.3,6.385628,700472.1670366
2025-06-11 04:25:00,109658.0,109683.2,109591.5,109680.0,14.128174,1548742.3804326
2025-06-11 04:20:00,109646.8,109671.7,109634.5,109658.0,7.144427,783366.2239699
2025-06-11 04:15:00,109593.8,109646.8,109582.7,109646.8,15.318463,1679163.7949648
2025-06-11 04:10:00,109638.7,109644.8,109580.1,109593.8,6.451667,707242.9135703
2025-06-11 04:05:00,109691.0,109691.0,109576.9,109638.7,25.283654,2771508.3272635
2025-06-11 04:00:00,109716.3,109739.5,109691.0,109691.0,5.201759,570731.2831016
2025-06-11 03:55:00,109730.5,109730.8,109690.8,109716.3,16.257066,1783637.1065622
2025-06-11 03:50:00,109671.9,109758.4,109659.9,109730.5,15.489413,1699534.0323645
2025-06-11 03:45:00,109640.5,109700.0,109612.6,109671.9,23.947758,2626182.2583801
2025-06-11 03:40:00,109723.5,109723.6,109620.9,109640.5,12.537746,1374716.5824028
2025-06-11 03:35:00,109796.7,109824.5,109723.5,109723.5,9.107178,999805.8131256
2025-06-11 03:30:00,109764.1,109800.4,109743.9,109796.7,24.276831,2664703.6437009
2025-06-11 03:25:00,109837.9,109862.2,109750.7,109764.1,13.019848,1429491.0759839
2025-06-11 03:20:00,109764.6,109867.1,109756.4,109837.9,13.440818,1476123.3264889
2025-06-11 03:15:00,109797.2,109797.2,109719.1,109764.6,6.06813,665973.5414003
2025-06-11 03:10:00,109767.1,109797.2,109746.0,109797.2,6.568517,720976.1293741
2025-06-11 03:05:00,109710.6,109781.8,109696.7,109767.1,6.385204,700646.0742822
2025-06-11 03:00:00,109676.6,109710.7,109653.0,109710.6,6.26514,687209.6978129
2025-06-11 02:55:00,109654.7,109682.0,109646.7,109676.6,8.850825,970634.7778412
2025-06-11 02:50:00,109572.0,109654.8,109571.6,109654.7,6.741465,738973.275222
2025-06-11 02:45:00,109596.5,109614.8,109534.0,109572.0,15.615491,1711117.0682149
2025-06-11 02:40:00,109637.2,109666.2,109596.5,109596.5,9.806385,1075304.8809972
2025-06-11 02:35:00,109634.8,109649.8,109594.7,109637.2,9.240559,1013007.9532061
2025-06-11 02:30:00,109579.0,109640.0,109539.7,109634.8,7.833675,858417.3397901
2025-06-11 02:25:00,109563.1,109585.2,109547.5,109579.0,5.472367,599594.3590132
2025-06-11 02:20:00,109636.6,109636.7,109533.2,109563.1,11.684172,1280286.51554744
2025-06-11 02:15:00,109749.0,109788.7,109631.2,109636.6,10.014203,1098749.8035824
2025-06-11 02:10:00,109850.6,109850.6,109709.0,109749.0,10.789441,1184040.8244659
2025-06-11 02:05:00,109680.7,109850.7,109671.1,109850.6,18.740211,2057198.6271039
2025-06-11 02:00:00,109598.1,109683.1,109583.5,109680.7,10.127901,1110487.0476997
2025-06-11 01:55:00,109614.0,109620.7,109556.3,109598.1,8.161394,894351.78249022
2025-06-11 01:50:00,109628.8,109690.3,109570.0,109614.0,17.592442,1928736.33583948
2025-06-11 01:45:00,109690.3,109704.2,109611.1,109628.8,13.499833,1480225.0936445
2025-06-11 01:40:00,109639.5,109690.3,109595.9,109690.3,17.462417,1914686.2686252
2025-06-11 01:35:00,109626.5,109661.2,109607.7,109639.5,11.703684,1283080.9192877
2025-06-11 01:30:00,109724.7,109724.7,109593.1,109626.5,17.265723,1893417.6889032
2025-06-11 01:25:00,109589.2,109740.3,109586.5,109724.7,31.788416,3485572.4955056
2025-06-11 01:20:00,109713.7,109713.7,109572.7,109589.2,26.109113,2862071.18398507
2025-06-11 01:15:00,109817.1,109833.6,109647.6,109713.7,20.544548,2254261.65700812
2025-06-11 01:10:00,109674.8,109817.2,109667.0,109817.1,15.223994,1670321.5184509
2025-06-11 01:05:00,109794.0,109794.0,109666.0,109674.8,22.074811,2422077.16418381
2025-06-11 01:00:00,109826.7,109836.2,109770.0,109794.0,24.576674,2698448.7489777
2025-06-11 00:55:00,109946.0,109946.1,109778.6,109826.7,22.163817,2434306.6877183
2025-06-11 00:50:00,110034.0,110048.1,109914.2,109946.0,16.251113,1787271.7606179
2025-06-11 00:45:00,109909.5,110048.7,109895.2,110034.0,11.322128,1244922.7569321
2025-06-11 00:40:00,109959.9,109982.7,109867.5,109909.5,12.965889,1425158.8628793
2025-06-11 00:35:00,109869.6,110066.2,109863.9,109959.9,23.174252,2548374.7633646
2025-06-11 00:30:00,109844.6,109900.7,109814.6,109869.6,18.622437,2045620.7863419
2025-06-11 00:25:00,109848.7,109959.3,109831.1,109844.6,25.845041,2840121.1034542
2025-06-11 00:20:00,109966.5,109966.5,109814.6,109848.7,31.399715,3450092.42971815
2025-06-11 00:15:00,109983.6,110140.1,109950.8,109966.5,47.514861,5228815.1624387
2025-06-11 00:10:00,110118.9,110193.7,109963.6,109983.6,30.358092,3340594.6580836
2025-06-11 00:05:00,110237.1,110242.9,110113.4,110118.9,24.457971,2694507.5010885
2025-06-11 00:00:00,110280.5,110287.1,110205.0,110237.1,33.499772,3693113.9470676
2025-06-10 23:55:00,110229.2,110295.7,110229.2,110280.5,23.524185,2593824.4816709
2025-06-10 23:50:00,110190.2,110299.9,110184.6,110229.2,33.154136,3654956.85038714
2025-06-10 23:45:00,110175.0,110190.2,110114.1,110190.2,24.981303,2751843.428792
2025-06-10 23:40:00,110070.5,110213.0,110070.5,110175.0,49.791742,5483720.39925196
2025-06-10 23:35:00,109976.3,110070.5,109935.2,110070.5,20.665751,2272861.17647474
2025-06-10 23:30:00,109790.2,109983.0,109790.2,109976.3,25.451098,2797606.2235462
2025-06-10 23:25:00,109725.8,109790.2,109713.7,109790.2,10.946098,1201423.4057589
2025-06-10 23:20:00,109695.0,109740.2,109600.0,109725.8,16.871586,1850643.2749896
2025-06-10 23:15:00,109683.8,109817.1,109683.8,109695.0,21.64703,2375746.3895834
2025-06-10 23:10:00,109613.2,109734.8,109590.3,109683.8,22.972531,2519435.8853366
2025-06-10 23:05:00,109883.1,109912.3,109587.0,109613.2,36.180208,3969485.56447146
2025-06-10 23:00:00,109721.7,109896.7,109702.7,109883.1,24.928899,2736723.0695003
2025-06-10 22:55:00,109746.2,109806.4,109716.1,109721.7,15.078428,1654818.6548058
2025-06-10 22:50:00,109754.6,109754.7,109600.1,109746.2,23.658672,2594807.32864896
2025-06-10 22:45:00,109765.4,109787.5,109720.8,109754.6,13.043492,1431631.6610646
2025-06-10 22:40:00,109819.7,109820.2,109755.0,109765.4,17.306302,1899891.578994
2025-06-10 22:35:00,109912.5,109912.5,109797.1,109819.7,22.386606,2459345.1935246
2025-06-10 22:30:00,109951.9,110018.6,109907.9,109912.5,28.1146,3091432.5992756
2025-06-10 22:25:00,109940.1,109983.3,109908.4,109951.9,15.661938,1722095.2267002
2025-06-10 22:20:00,110035.9,110035.9,109884.1,109940.1,29.077755,3197681.4331621
2025-06-10 22:15:00,110006.2,110090.3,110006.2,110035.9,16.916251,1861472.4016457
